timestamp,pv_output_kW,battery_charge_kW,battery_discharge_kW,battery_soc_kWh,net_output_kW
2025-01-11 06:37:00+00:00,0.0,0.0,0,0.0,0.0
2025-01-11 06:38:00+00:00,0.0,0.0,0,0.0,0.0
2025-01-11 06:39:00+00:00,0.0,0.0,0,0.0,0.0
2025-01-11 06:40:00+00:00,0.0,0.0,0,0.0,0.0
2025-01-11 06:41:00+00:00,0.0,0.0,0,0.0,0.0
2025-01-11 06:42:00+00:00,0.0,0.0,0,0.0,0.0
2025-01-11 06:43:00+00:00,0.0,0.0,0,0.0,0.0
2025-01-11 06:44:00+00:00,0.0,0.0,0,0.0,0.0
2025-01-11 06:45:00+00:00,0.0,0.0,0,0.0,0.0
2025-01-11 06:46:00+00:00,0.0,0.0,0,0.0,0.0
2025-01-11 06:47:00+00:00,0.0,0.0,0,0.0,0.0
2025-01-11 06:48:00+00:00,0.0,0.0,0,0.0,0.0
2025-01-11 06:49:00+00:00,0.0,0.0,0,0.0,0.0
2025-01-11 06:50:00+00:00,0.0,0.0,0,0.0,0.0
2025-01-11 06:51:00+00:00,0.0,0.0,0,0.0,0.0
2025-01-11 06:52:00+00:00,0.0,0.0,0,0.0,0.0
2025-01-11 06:53:00+00:00,0.0,0.0,0,0.0,0.0
2025-01-11 06:54:00+00:00,0.0,0.0,0,0.0,0.0
2025-01-11 06:55:00+00:00,0.0,0.0,0,0.0,0.0
2025-01-11 06:56:00+00:00,0.0,0.0,0,0.0,0.0
2025-01-11 06:57:00+00:00,0.0,0.0,0,0.0,0.0
2025-01-11 06:58:00+00:00,0.0,0.0,0,0.0,0.0
2025-01-11 06:59:00+00:00,0.0,0.0,0,0.0,0.0
2025-01-11 07:00:00+00:00,0.0,0.0,0,0.0,0.0
2025-01-11 07:01:00+00:00,0.0,0.0,0,0.0,0.0
2025-01-11 07:02:00+00:00,0.0,0.0,0,0.0,0.0
2025-01-11 07:03:00+00:00,0.0,0.0,0,0.0,0.0
2025-01-11 07:04:00+00:00,0.0,0.0,0,0.0,0.0
2025-01-11 07:05:00+00:00,0.0,0.0,0,0.0,0.0
2025-01-11 07:06:00+00:00,0.0,0.0,0,0.0,0.0
2025-01-11 07:07:00+00:00,0.0,0.0,0,0.0,0.0
2025-01-11 07:08:00+00:00,0.0,0.0,0,0.0,0.0
2025-01-11 07:09:00+00:00,0.0,0.0,0,0.0,0.0
2025-01-11 07:10:00+00:00,0.0,0.0,0,0.0,0.0
2025-01-11 07:11:00+00:00,0.0,0.0,0,0.0,0.0
2025-01-11 07:12:00+00:00,0.0,0.0,0,0.0,0.0
2025-01-11 07:13:00+00:00,0.0,0.0,0,0.0,0.0
2025-01-11 07:14:00+00:00,0.0,0.0,0,0.0,0.0
2025-01-11 07:15:00+00:00,0.0,0.0,0,0.0,0.0
2025-01-11 07:16:00+00:00,0.0,0.0,0,0.0,0.0
2025-01-11 07:17:00+00:00,0.0,0.0,0,0.0,0.0
2025-01-11 07:18:00+00:00,0.0,0.0,0,0.0,0.0
2025-01-11 07:19:00+00:00,0.0,0.0,0,0.0,0.0
2025-01-11 07:20:00+00:00,0.0,0.0,0,0.0,0.0
2025-01-11 07:21:00+00:00,0.0,0.0,0,0.0,0.0
2025-01-11 07:22:00+00:00,0.0,0.0,0,0.0,0.0
2025-01-11 07:23:00+00:00,0.0,0.0,0,0.0,0.0
2025-01-11 07:24:00+00:00,0.0,0.0,0,0.0,0.0
2025-01-11 07:25:00+00:00,0.0,0.0,0,0.0,0.0
2025-01-11 07:26:00+00:00,0.0,0.0,0,0.0,0.0
2025-01-11 07:27:00+00:00,0.0,0.0,0,0.0,0.0
2025-01-11 07:28:00+00:00,0.0,0.0,0,0.0,0.0
2025-01-11 07:29:00+00:00,0.0,0.0,0,0.0,0.0
2025-01-11 07:30:00+00:00,0.0,0.0,0,0.0,0.0
2025-01-11 07:31:00+00:00,0.0,0.0,0,0.0,0.0
2025-01-11 07:32:00+00:00,0.0,0.0,0,0.0,0.0
2025-01-11 07:33:00+00:00,0.0,0.0,0,0.0,0.0
2025-01-11 07:34:00+00:00,0.0,0.0,0,0.0,0.0
2025-01-11 07:35:00+00:00,0.0,0.0,0,0.0,0.0
2025-01-11 07:36:00+00:00,0.0,0.0,0,0.0,0.0
2025-01-11 07:37:00+00:00,0.0,0.0,0,0.0,0.0
2025-01-11 07:38:00+00:00,0.0,0.0,0,0.0,0.0
2025-01-11 07:39:00+00:00,0.0,0.0,0,0.0,0.0
2025-01-11 07:40:00+00:00,0.0,0.0,0,0.0,0.0
2025-01-11 07:41:00+00:00,0.0,0.0,0,0.0,0.0
2025-01-11 07:42:00+00:00,0.0,0.0,0,0.0,0.0
2025-01-11 07:43:00+00:00,0.0,0.0,0,0.0,0.0
2025-01-11 07:44:00+00:00,0.0,0.0,0,0.0,0.0
2025-01-11 07:45:00+00:00,0.0,0.0,0,0.0,0.0
2025-01-11 07:46:00+00:00,0.0,0.0,0,0.0,0.0
2025-01-11 07:47:00+00:00,0.0,0.0,0,0.0,0.0
2025-01-11 07:48:00+00:00,0.0,0.0,0,0.0,0.0
2025-01-11 07:49:00+00:00,0.0,0.0,0,0.0,0.0
2025-01-11 07:50:00+00:00,0.0,0.0,0,0.0,0.0
2025-01-11 07:51:00+00:00,0.0,0.0,0,0.0,0.0
2025-01-11 07:52:00+00:00,0.0,0.0,0,0.0,0.0
2025-01-11 07:53:00+00:00,0.0,0.0,0,0.0,0.0
2025-01-11 07:54:00+00:00,0.0,0.0,0,0.0,0.0
2025-01-11 07:55:00+00:00,0.0,0.0,0,0.0,0.0
2025-01-11 07:56:00+00:00,0.0,0.0,0,0.0,0.0
2025-01-11 07:57:00+00:00,0.0,0.0,0,0.0,0.0
2025-01-11 07:58:00+00:00,0.0,0.0,0,0.0,0.0
2025-01-11 07:59:00+00:00,0.0,0.0,0,0.0,0.0
2025-01-11 08:00:00+00:00,0.0,0.0,0,0.0,0.0
2025-01-11 08:01:00+00:00,0.0,0.0,0,0.0,0.0
2025-01-11 08:02:00+00:00,0.0,0.0,0,0.0,0.0
2025-01-11 08:03:00+00:00,0.0,0.0,0,0.0,0.0
2025-01-11 08:04:00+00:00,0.0,0.0,0,0.0,0.0
2025-01-11 08:05:00+00:00,0.0,0.0,0,0.0,0.0
2025-01-11 08:06:00+00:00,0.0,0.0,0,0.0,0.0
2025-01-11 08:07:00+00:00,0.0,0.0,0,0.0,0.0
2025-01-11 08:08:00+00:00,0.0,0.0,0,0.0,0.0
2025-01-11 08:09:00+00:00,0.0,0.0,0,0.0,0.0
2025-01-11 08:10:00+00:00,0.0,0.0,0,0.0,0.0
2025-01-11 08:11:00+00:00,0.0,0.0,0,0.0,0.0
2025-01-11 08:12:00+00:00,0.0,0.0,0,0.0,0.0
2025-01-11 08:13:00+00:00,0.0,0.0,0,0.0,0.0
2025-01-11 08:14:00+00:00,0.0,0.0,0,0.0,0.0
2025-01-11 08:15:00+00:00,0.0038195359108227633,0.0038195359108227633,0,6.039216541502853e-05,0.0
2025-01-11 08:16:00+00:00,0.009755708728259753,0.009755708728259753,0,0.00021464346426745595,0.0
2025-01-11 08:17:00+00:00,0.016334380082287797,0.016334380082287797,0,0.0004729126904020461,0.0
2025-01-11 08:18:00+00:00,0.023571081688992794,0.023571081688992794,0,0.0008456042156575754,0.0
2025-01-11 08:19:00+00:00,0.03147677086424289,0.03147677086424289,0,0.0013432956622487463,0.0
2025-01-11 08:20:00+00:00,0.040057928995301924,0.040057928995301924,0,0.0019766671321210186,0.0
2025-01-11 08:21:00+00:00,0.04931674676014808,0.04931674676014808,0,0.0027564333648800064,0.0
2025-01-11 08:22:00+00:00,0.05925134205446017,0.05925134205446017,0,0.0036932793414490793,0.0
2025-01-11 08:23:00+00:00,0.06985608911310669,0.06985608911310669,0,0.004797801091594623,0.0
2025-01-11 08:24:00+00:00,0.08112192050730531,0.08112192050730531,0,0.006080451276445657,0.0
2025-01-11 08:25:00+00:00,0.09303668074222712,0.09303668074222712,0,0.007551490361882469,0.0
2025-01-11 08:26:00+00:00,0.1055854838470215,0.1055854838470215,0,0.009220943445919996,0.0
2025-01-11 08:27:00+00:00,0.11875107150630168,0.11875107150630168,0,0.011098562748647175,0.0
2025-01-11 08:28:00+00:00,0.1325141635645315,0.1325141635645315,0,0.013193795644127258,0.0
2025-01-11 08:29:00+00:00,0.1468537952299467,0.1468537952299467,0,0.015515758023960269,0.0
2025-01-11 08:30:00+00:00,0.16174763599893857,0.16174763599893857,0,0.018073212703482718,0.0
2025-01-11 08:31:00+00:00,0.17717228712024521,0.17717228712024521,0,0.020874552531289163,0.0
2025-01-11 08:32:00+00:00,0.19310356650718705,0.19310356650718705,0,0.023927788003611745,0.0
2025-01-11 08:33:00+00:00,0.20951671455003246,0.20951671455003246,0,0.02724053813287896,0.0
2025-01-11 08:34:00+00:00,0.22638668262779776,0.22638668262779776,0,0.03082002587804653,0.0
2025-01-11 08:35:00+00:00,0.24368828981637378,0.24368828981637378,0,0.03467307605270131,0.0
2025-01-11 08:36:00+00:00,0.2613964086219778,0.2613964086219778,0,0.03880611616986894,0.0
2025-01-11 08:37:00+00:00,0.27948611739184515,0.27948611739184515,0,0.043225179696646084,0.0
2025-01-11 08:38:00+00:00,0.29793283084892364,0.29793283084892364,0,0.04793591137276746,0.0
2025-01-11 08:39:00+00:00,0.3167124109321292,0.3167124109321292,0,0.05294357428171116,0.0
2025-01-11 08:40:00+00:00,0.33580125909496966,0.33580125909496966,0,0.058253058381173346,0.0
2025-01-11 08:41:00+00:00,0.35517639187844263,0.35517639187844263,0,0.06386889022845539,0.0
2025-01-11 08:42:00+00:00,0.3748155015982649,0.3748155015982649,0,0.06979524366540038,0.0
2025-01-11 08:43:00+00:00,0.3946970032081502,0.3946970032081502,0,0.07603595124430308,0.0
2025-01-11 08:44:00+00:00,0.41480008313996414,0.41480008313996414,0,0.08259451642605056,0.0
2025-01-11 08:45:00+00:00,0.4351046698507949,0.4351046698507949,0,0.0894741253125711,0.0
2025-01-11 08:46:00+00:00,0.45559153021007864,0.45559153021007864,0,0.0966776599032974,0.0
2025-01-11 08:47:00+00:00,0.47624222346696365,0.47624222346696365,0,0.10420771062378988,0.0
2025-01-11 08:48:00+00:00,0.49703911526448097,0.49703911526448097,0,0.1120665890759435,0.0
2025-01-11 08:49:00+00:00,0.5179653728790212,0.5179653728790212,0,0.12025634071292406,0.0
2025-01-11 08:50:00+00:00,0.5390049554353711,0.5390049554353711,0,0.12877875735939068,0.0
2025-01-11 08:51:00+00:00,0.5601426001196104,0.5601426001196104,0,0.13763538951372506,0.0
2025-01-11 08:52:00+00:00,0.5813638053082079,0.5813638053082079,0,0.1468275583835082,0.0
2025-01-11 08:53:00+00:00,0.6026548106778822,0.6026548106778822,0,0.15635636760650656,0.0
2025-01-11 08:54:00+00:00,0.6240025756386567,0.6240025756386567,0,0.16622271463065483,0.0
2025-01-11 08:55:00+00:00,0.6453947703537555,0.6453947703537555,0,0.17642730195205075,0.0
2025-01-11 08:56:00+00:00,0.666819693845404,0.666819693845404,0,0.18697064705808894,0.0
2025-01-11 08:57:00+00:00,0.6882663350057194,0.6882663350057194,0,0.1978530933352617,0.0
2025-01-11 08:58:00+00:00,0.7097242893036264,0.7097242893036264,0,0.20907481965998037,0.0
2025-01-11 08:59:00+00:00,0.7311837473812304,0.7311837473812304,0,0.22063584980908968,0.0
2025-01-11 09:00:00+00:00,0.7526354691331348,0.7526354691331348,0,0.23253606146053998,0.0
2025-01-11 09:01:00+00:00,0.7740707580027175,0.7740707580027175,0,0.24477519478764798,0.0
2025-01-11 09:02:00+00:00,0.7954814358379375,0.7954814358379375,0,0.2573528606557929,0.0
2025-01-11 09:03:00+00:00,0.8168598178330121,0.8168598178330121,0,0.2702685484229056,0.0
2025-01-11 09:04:00+00:00,0.8381986884644802,0.8381986884644802,0,0.2835216333594739,0.0
2025-01-11 09:05:00+00:00,0.8594912778915009,0.8594912778915009,0,0.29711138369540324,0.0
2025-01-11 09:06:00+00:00,0.8807312533115136,0.8807312533115136,0,0.3110369675301987,0.0
2025-01-11 09:07:00+00:00,0.9019126401258577,0.9019126401258577,0,0.32529745849666614,0.0
2025-01-11 09:08:00+00:00,0.9230298859199081,0.9230298859199081,0,0.3398918424362276,0.0
2025-01-11 09:09:00+00:00,0.9440777831792798,0.9440777831792798,0,0.35481902285227324,0.0
2025-01-11 09:10:00+00:00,0.965051463930765,0.965051463930765,0,0.3700778262787785,0.0
2025-01-11 09:11:00+00:00,0.9859463809465298,0.9859463809465298,0,0.38566700735173387,0.0
2025-01-11 09:12:00+00:00,1.006758289984385,1.006758289984385,0,0.4015852535997686,0.0
2025-01-11 09:13:00+00:00,1.0274832324571586,1.0274832324571586,0,0.4178311899607529,0.0
2025-01-11 09:14:00+00:00,1.0481175193009566,1.0481175193009566,0,0.4344033830433355,0.0
2025-01-11 09:15:00+00:00,1.0686577154386667,1.0686577154386667,0,0.45130034514282685,0.0
2025-01-11 09:16:00+00:00,1.0891006250471227,1.0891006250471227,0,0.4685205380241365,0.0
2025-01-11 09:17:00+00:00,1.1094432911441388,1.1094432911441388,0,0.4860623766981805,0.0
2025-01-11 09:18:00+00:00,1.1296829279734213,1.1296829279734213,0,0.5039242321292002,0.0
2025-01-11 09:19:00+00:00,1.1498169900568156,1.1498169900568156,0,0.5221044350338938,0.0
2025-01-11 09:20:00+00:00,1.169843105810122,1.169843105810122,0,0.5406012786309206,0.0
2025-01-11 09:21:00+00:00,1.189759079910082,1.189759079910082,0,0.5594130214278312,0.0
2025-01-11 09:22:00+00:00,1.2095628826108702,1.2095628826108702,0,0.5785378898390774,0.0
2025-01-11 09:23:00+00:00,1.2292526398219796,1.2292526398219796,0,0.5979740806471376,0.0
2025-01-11 09:24:00+00:00,1.248826623380587,1.248826623380587,0,0.6177197633098374,0.0
2025-01-11 09:25:00+00:00,1.2682832422207466,1.2682832422207466,0,0.6377730821280403,0.0
2025-01-11 09:26:00+00:00,1.2876210338718217,1.2876210338718217,0,0.6581321582789191,0.0
2025-01-11 09:27:00+00:00,1.3068386564303909,1.3068386564303909,0,0.6787950917222906,0.0
2025-01-11 09:28:00+00:00,1.3259348811735903,1.3259348811735903,0,0.6997599629901569,0.0
2025-01-11 09:29:00+00:00,1.344908597931063,1.344908597931063,0,0.7210248350611858,0.0
2025-01-11 09:30:00+00:00,1.3637587577254602,1.3637587577254602,0,0.7425877543282567,0.0
2025-01-11 09:31:00+00:00,1.382484442784758,1.382484442784758,0,0.7644467526729996,0.0
2025-01-11 09:32:00+00:00,1.4010848095977413,1.4010848095977413,0,0.7865998486399606,0.0
2025-01-11 09:33:00+00:00,1.4195590962379936,1.4195590962379936,0,0.8090450487265717,0.0
2025-01-11 09:34:00+00:00,1.4379066169001444,1.4379066169001444,0,0.8317803485867298,0.0
2025-01-11 09:35:00+00:00,1.45612675710094,1.45612675710094,0,0.8548037341584984,0.0
2025-01-11 09:36:00+00:00,1.474218968991706,1.474218968991706,0,0.8781131827176931,0.0
2025-01-11 09:37:00+00:00,1.4921827669557528,1.4921827669557528,0,0.9017066638618552,0.0
2025-01-11 09:38:00+00:00,1.5100177236302816,1.5100177236302816,0,0.9255821404313269,0.0
2025-01-11 09:39:00+00:00,1.5277234658433476,1.5277234658433476,0,0.9497375693660841,0.0
2025-01-11 09:40:00+00:00,1.5452996828539334,1.5452996828539334,0,0.9741709026928554,0.0
2025-01-11 09:41:00+00:00,1.5627460758532439,1.5627460758532439,0,0.998880087713788,0.0
2025-01-11 09:42:00+00:00,1.5800624254379176,1.5800624254379176,0,1.023863068261957,0.0
2025-01-11 09:43:00+00:00,1.5972485414963276,1.5972485414963276,0,1.0491177851645088,0.0
2025-01-11 09:44:00+00:00,1.6143042720136247,1.6143042720136247,0,1.074642176845024,0.0
2025-01-11 09:45:00+00:00,1.6312295005435133,1.6312295005435133,0,1.1004341798859059,0.0
2025-01-11 09:46:00+00:00,1.6480241436781777,1.6480241436781777,0,1.126491729550764,0.0
2025-01-11 09:47:00+00:00,1.6646881486758516,1.6646881486758516,0,1.1528127602692875,0.0
2025-01-11 09:48:00+00:00,1.6812214913834043,1.6812214913834043,0,1.179395206089271,0.0
2025-01-11 09:49:00+00:00,1.6976241739849265,1.6976241739849265,0,1.2062370010930425,0.0
2025-01-11 09:50:00+00:00,1.713896223187196,1.713896223187196,0,1.2333360797852018,0.0
2025-01-11 09:51:00+00:00,1.7300376991513489,1.7300376991513489,0,1.2606903776215788,0.0
2025-01-11 09:52:00+00:00,1.746048650547299,1.746048650547299,0,1.288297830827543,0.0
2025-01-11 09:53:00+00:00,1.7619291780162547,1.7619291780162547,0,1.316156377219741,0.0
2025-01-11 09:54:00+00:00,1.7776793891059728,1.7776793891059728,0,1.3442639563152992,0.0
2025-01-11 09:55:00+00:00,1.7932994078512596,1.7932994078512596,0,1.3726185095925052,0.0
2025-01-11 09:56:00+00:00,1.808789373422213,1.808789373422213,0,1.4012179807301204,0.0
2025-01-11 09:57:00+00:00,1.82414943885926,1.82414943885926,0,1.430060315826687,0.0
2025-01-11 09:58:00+00:00,1.8393797700256067,1.8393797700256067,0,1.459143463603275,0.0
2025-01-11 09:59:00+00:00,1.85448054434908,1.85448054434908,0,1.4884653755863348,0.0
2025-01-11 10:00:00+00:00,0.33596819665911615,0.33596819665911615,0,1.4937774992004458,0.0
2025-01-11 10:01:00+00:00,0.3389827246162758,0.3389827246162758,0,1.499137286686631,0.0
2025-01-11 10:02:00+00:00,0.3419739251711501,0.3419739251711501,0,1.5045443692062752,0.0
2025-01-11 10:03:00+00:00,0.34494176294007334,0.34494176294007334,0,1.5099983773612977,0.0
2025-01-11 10:04:00+00:00,0.34788621075780574,0.34788621075780574,0,1.515498941324098,0.0
2025-01-11 10:05:00+00:00,0.3508072415240607,0.3508072415240607,0,1.521045690838582,0.0
2025-01-11 10:06:00+00:00,0.3537048300828921,0.3537048300828921,0,1.526638255250906,0.0
2025-01-11 10:07:00+00:00,0.35657895309548787,0.35657895309548787,0,1.5322762635382063,0.0
2025-01-11 10:08:00+00:00,0.3594295889468516,0.3594295889468516,0,1.537959344335857,0.0
2025-01-11 10:09:00+00:00,0.3622567176061878,0.3622567176061878,0,1.543687125962517,0.0
2025-01-11 10:10:00+00:00,0.3650603205463331,0.3650603205463331,0,1.5494592364439048,0.0
2025-01-11 10:11:00+00:00,0.3678403806425193,0.3678403806425193,0,1.5552753035349731,0.0
2025-01-11 10:12:00+00:00,0.3705968820774706,0.3705968820774706,0,1.5611349547405813,0.0
2025-01-11 10:13:00+00:00,0.3733298102765837,0.3733298102765837,0,1.567037817335144,0.0
2025-01-11 10:14:00+00:00,0.3760391536061235,0.3760391536061235,0,1.5729835184091303,0.0
2025-01-11 10:15:00+00:00,0.3787248960669123,0.3787248960669123,0,1.5789716848000404,0.0
2025-01-11 10:16:00+00:00,0.3813870281195,0.3813870281195,0,1.585001943194542,0.0
2025-01-11 10:17:00+00:00,0.38402553932892847,0.38402553932892847,0,1.5910739201143118,0.0
2025-01-11 10:18:00+00:00,0.386640420146706,0.386640420146706,0,1.5971872419300521,0.0
2025-01-11 10:19:00+00:00,0.38923166182186725,0.38923166182186725,0,1.6033415348740996,0.0
2025-01-11 10:20:00+00:00,0.3917992563654367,0.3917992563654367,0,1.6095364250524746,0.0
2025-01-11 10:21:00+00:00,0.394343196492681,0.394343196492681,0,1.6157715384560156,0.0
2025-01-11 10:22:00+00:00,0.39686347556968193,0.39686347556968193,0,1.6220465009706695,0.0
2025-01-11 10:23:00+00:00,0.3993600875855977,0.3993600875855977,0,1.6283609383873436,0.0
2025-01-11 10:24:00+00:00,0.40183302708107765,0.40183302708107765,0,1.6347144764106252,0.0
2025-01-11 10:25:00+00:00,0.40428229076090244,0.40428229076090244,0,1.6411067406929998,0.0
2025-01-11 10:26:00+00:00,0.40670787089667115,0.40670787089667115,0,1.6475373567647558,0.0
2025-01-11 10:27:00+00:00,0.4091097651412826,0.4091097651412826,0,1.654005950119071,0.0
2025-01-11 10:28:00+00:00,0.4114879699272767,0.4114879699272767,0,1.6605121461927161,0.0
2025-01-11 10:29:00+00:00,0.41384248205837737,0.41384248205837737,0,1.6670555703719254,0.0
2025-01-11 10:30:00+00:00,0.41617329869790437,0.41617329869790437,0,1.6736358479980802,0.0
2025-01-11 10:31:00+00:00,0.4184804173362426,0.4184804173362426,0,1.6802526043728818,0.0
2025-01-11 10:32:00+00:00,0.42076383576067017,0.42076383576067017,0,1.6869054647630455,0.0
2025-01-11 10:33:00+00:00,0.42302355204735603,0.42302355204735603,0,1.6935940544048675,0.0
2025-01-11 10:34:00+00:00,0.42525956451331026,0.42525956451331026,0,1.7003179985080343,0.0
2025-01-11 10:35:00+00:00,0.427471871711684,0.427471871711684,0,1.7070769222593554,0.0
2025-01-11 10:36:00+00:00,0.4296604738672801,0.4296604738672801,0,1.7138704508491946,0.0
2025-01-11 10:37:00+00:00,0.43182536699891094,0.43182536699891094,0,1.720698209404968,0.0
2025-01-11 10:38:00+00:00,0.4339665517278671,0.4339665517278671,0,1.7275598230639149,0.0
2025-01-11 10:39:00+00:00,0.4360840273349163,0.4360840273349163,0,1.7344549169519021,0.0
2025-01-11 10:40:00+00:00,0.4381777932606417,0.4381777932606417,0,1.741383116185952,0.0
2025-01-11 10:41:00+00:00,0.44024784907132164,0.44024784907132164,0,1.7483440458762292,0.0
2025-01-11 10:42:00+00:00,0.44229419444571744,0.44229419444571744,0,1.7553373311278184,0.0
2025-01-11 10:43:00+00:00,0.4443168291778646,0.4443168291778646,0,1.7623625970425485,0.0
2025-01-11 10:44:00+00:00,0.4463157531430329,0.4463157531430329,0,1.7694194687202758,0.0
2025-01-11 10:45:00+00:00,0.4482909663019787,0.4482909663019787,0,1.776507571260236,0.0
2025-01-11 10:46:00+00:00,0.4502424686875186,0.4502424686875186,0,1.783626529762184,0.0
2025-01-11 10:47:00+00:00,0.4521702616763757,0.4521702616763757,0,1.7907759693476426,0.0
2025-01-11 10:48:00+00:00,0.4540743428400972,0.4540743428400972,0,1.797955515099737,0.0
2025-01-11 10:49:00+00:00,0.45595471367213664,0.45595471367213664,0,1.8051647921252063,0.0
2025-01-11 10:50:00+00:00,0.4578113744080452,0.4578113744080452,0,1.812403425534514,0.0
2025-01-11 10:51:00+00:00,0.45964432531603244,0.45964432531603244,0,1.8196710404423644,0.0
2025-01-11 10:52:00+00:00,0.4614535666874442,0.4614535666874442,0,1.826967261968068,0.0
2025-01-11 10:53:00+00:00,0.46323909884461717,0.46323909884461717,0,1.8342917152360323,0.0
2025-01-11 10:54:00+00:00,0.46500092211552513,0.46500092211552513,0,1.8416440253758504,0.0
2025-01-11 10:55:00+00:00,0.46673903684258256,0.46673903684258256,0,1.8490238175225293,0.0
2025-01-11 10:56:00+00:00,0.46845344337519335,0.46845344337519335,0,1.856430716816601,0.0
2025-01-11 10:57:00+00:00,0.4701441420624167,0.4701441420624167,0,1.863864348404116,0.0
2025-01-11 10:58:00+00:00,0.4718111332624043,0.4718111332624043,0,1.871324337436788,0.0
2025-01-11 10:59:00+00:00,0.4734544184140319,0.4734544184140319,0,1.8788103090890815,0.0
2025-01-11 11:00:00+00:00,1.7597863490590582,1.7597863490590582,0,1.9066349743805753,0.0
2025-01-11 11:01:00+00:00,1.7651878589707946,1.7651878589707946,0,1.9345450450426942,0.0
2025-01-11 11:02:00+00:00,1.770507644273837,1.770507644273837,0,1.9625392288959167,0.0
2025-01-11 11:03:00+00:00,1.775745774843119,1.775745774843119,0,1.9906162348655405,0.0
2025-01-11 11:04:00+00:00,1.780902319265656,1.780902319265656,0,2.01877477296132,0.0
2025-01-11 11:05:00+00:00,1.7859773448839396,1.7859773448839396,0,2.0470135542577865,0.0
2025-01-11 11:06:00+00:00,1.7909709177897664,1.7909709177897664,0,2.075331290874476,0.0
2025-01-11 11:07:00+00:00,1.7958831028200808,1.7958831028200808,0,2.1037266959560847,0.0
2025-01-11 11:08:00+00:00,1.80071396359837,1.80071396359837,0,2.1321984836532866,0.0
2025-01-11 11:09:00+00:00,1.8054635624853106,1.8054635624853106,0,2.160745369102763,0.0
2025-01-11 11:10:00+00:00,1.8101319637247977,1.8101319637247977,0,2.189366068456981,0.0
2025-01-11 11:11:00+00:00,1.8147192209733232,1.8147192209733232,0,2.2180592987167915,0.0
2025-01-11 11:12:00+00:00,1.8192253960813733,1.8192253960813733,0,2.246823777860987,0.0
2025-01-11 11:13:00+00:00,1.8236505465571091,1.8236505465571091,0,2.275658224777644,0.0
2025-01-11 11:14:00+00:00,1.8279947286810043,1.8279947286810043,0,2.3045613592447114,0.0
2025-01-11 11:15:00+00:00,1.8322579975467184,1.8322579975467184,0,2.3335319019112455,0.0
2025-01-11 11:16:00+00:00,1.8364404070602356,1.8364404070602356,0,2.362568574278631,0.0
2025-01-11 11:17:00+00:00,1.8405420099400063,1.8405420099400063,0,2.3916700986818045,0.0
2025-01-11 11:18:00+00:00,1.8445628577549356,1.8445628577549356,0,2.4208351982710785,0.0
2025-01-11 11:19:00+00:00,1.848503000886704,1.848503000886704,0,2.45006259699337,0.0
2025-01-11 11:20:00+00:00,1.8523624885682666,1.8523624885682666,0,2.4793510195740365,0.0
2025-01-11 11:21:00+00:00,1.8561413713913222,1.8561413713913222,0,2.508699191538362,0.0
2025-01-11 11:22:00+00:00,1.8598396912253934,1.8598396912253934,0,2.5381058390736446,0.0
2025-01-11 11:23:00+00:00,1.8634574964575628,1.8634574964575628,0,2.5675696891322497,0.0
2025-01-11 11:24:00+00:00,1.866994831769112,1.866994831769112,0,2.597089469373016,0.0
2025-01-11 11:25:00+00:00,1.8704517407323686,1.8704517407323686,0,2.6266639081437213,0.0
2025-01-11 11:26:00+00:00,1.87382826581183,1.87382826581183,0,2.6562917344635655,0.0
2025-01-11 11:27:00+00:00,1.8771244483661325,1.8771244483661325,0,2.685971678005686,0.0
2025-01-11 11:28:00+00:00,1.880340328680398,1.880340328680398,0,2.7157024690801848,0.0
2025-01-11 11:29:00+00:00,1.8834759459374137,1.8834759459374137,0,2.7454828386166965,0.0
2025-01-11 11:30:00+00:00,1.886531338250093,1.886531338250093,0,2.7753115181474755,0.0
2025-01-11 11:31:00+00:00,1.8895065426630606,1.8895065426630606,0,2.805187239790502,0.0
2025-01-11 11:32:00+00:00,1.892401597069458,1.892401597069458,0,2.835108736262901,0.0
2025-01-11 11:33:00+00:00,1.8952165325281387,1.8952165325281387,0,2.8650747407728785,0.0
2025-01-11 11:34:00+00:00,1.8979513848870164,1.8979513848870164,0,2.8950839870954477,0.0
2025-01-11 11:35:00+00:00,1.900606186992762,1.900606186992762,0,2.925135209524973,0.0
2025-01-11 11:36:00+00:00,1.903180970660816,1.903180970660816,0,2.955227142858864,0.0
2025-01-11 11:37:00+00:00,1.9056757666777397,1.9056757666777397,0,2.9853585223813104,0.0
2025-01-11 11:38:00+00:00,1.9080906048265678,1.9080906048265678,0,3.0155280838474114,0.0
2025-01-11 11:39:00+00:00,1.9104255138656097,1.9104255138656097,0,3.045734563466976,0.0
2025-01-11 11:40:00+00:00,1.912680521553729,1.912680521553729,0,3.075976697888719,0.0
2025-01-11 11:41:00+00:00,1.9148556546519544,1.9148556546519544,0,3.106253224184484,0.0
2025-01-11 11:42:00+00:00,1.9169509389259263,1.9169509389259263,0,3.1365628798335052,0.0
2025-01-11 11:43:00+00:00,1.918966399167134,1.918966399167134,0,3.1669044027070052,0.0
2025-01-11 11:44:00+00:00,1.9209020604469722,1.9209020604469722,0,3.1972765310726197,0.0
2025-01-11 11:45:00+00:00,1.9227579429992454,1.9227579429992454,0,3.2276780035179087,0.0
2025-01-11 11:46:00+00:00,1.9245340700098374,1.9245340700098374,0,3.258107558997034,0.0
